Hauljoin,Pred_nodc,Pred_specn,Prey_nodc,Prey_cnt,Prey_twt,Pred_stomwt,Pred_len,Pred_full,Pred_wt,Year,Month,day,region,Pred_name,Prey_Name,Pred_lh,Pred_dig,Prey_lh,Pred_sex,Prey_parts,Vessel,Cruise,Haul,Rlat,Rlong,Gear_depth,Bottom_depth,Start_hour,Surface_temp,Gear_temp,INPFC_Area,Stationid,Start_date
11013861.0,8857041901.0,8.0,6187010302.0,6.0,18.576000000000001,68.799999999999997,68.0,4.0,3650.6999999999998,1993.0,6.0,20.0,GOA,"Hippoglossus stenolepis","Tanner Crab",0.0,4.0,7,1.0,,90.0,199301.0,72.0,54.350000000000001,-161.75,144.0,144.0,18.0,9.0,5.0999999999999996,610.0,100-50,"1993-06-20 00:00:00"
11013105.0,8857041901.0,7.0,8791030701.0,1.0,162.40000000000001,162.40000000000001,72.0,5.0,4388.3999999999996,1993.0,6.0,11.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,3.0,C,1.0,9,90.0,199301.0,31.0,54.170000000000002,-165.44,60.0,60.0,19.0,6.2000000000000002,5.4000000000000004,610.0,55-45,"1993-06-11 00:00:00"
11013107.0,8857041901.0,1.0,6183060000.0,1.0,3.3999999999999999,8.5,49.0,4.0,1208.7,1993.0,6.0,12.0,GOA,"Hippoglossus stenolepis",Paguridae,0.0,4.0,C,2.0,,90.0,199301.0,33.0,54.219999999999999,-165.19999999999999,68.0,68.0,9.0,6.2000000000000002,5.0999999999999996,610.0,58-46,"1993-06-12 00:00:00"
11013107.0,8857041901.0,1.0,6188030106.0,1.0,2.5499999999999998,8.5,49.0,4.0,1208.7,1993.0,6.0,12.0,GOA,"Hippoglossus stenolepis",Cancridea,0.0,4.0,C,2.0,,90.0,199301.0,33.0,54.219999999999999,-165.19999999999999,68.0,68.0,9.0,6.2000000000000002,5.0999999999999996,610.0,58-46,"1993-06-12 00:00:00"
11013107.0,8857041901.0,1.0,6187010200.0,1.0,2.5499999999999998,8.5,49.0,4.0,1208.7,1993.0,6.0,12.0,GOA,"Hippoglossus stenolepis","Misc Majidae",0.0,4.0,C,2.0,,90.0,199301.0,33.0,54.219999999999999,-165.19999999999999,68.0,68.0,9.0,6.2000000000000002,5.0999999999999996,610.0,58-46,"1993-06-12 00:00:00"
11013107.0,8857041901.0,2.0,8791030701.0,1.0,16.206,22.199999999999999,56.0,4.0,1950.7,1993.0,6.0,12.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,3.0,7,2.0,,90.0,199301.0,33.0,54.219999999999999,-165.19999999999999,68.0,68.0,9.0,6.2000000000000002,5.0999999999999996,610.0,58-46,"1993-06-12 00:00:00"
11013107.0,8857041901.0,2.0,6183060000.0,1.0,5.9939999999999998,22.199999999999999,56.0,4.0,1950.7,1993.0,6.0,12.0,GOA,"Hippoglossus stenolepis",Paguridae,0.0,4.0,C,2.0,,90.0,199301.0,33.0,54.219999999999999,-165.19999999999999,68.0,68.0,9.0,6.2000000000000002,5.0999999999999996,610.0,58-46,"1993-06-12 00:00:00"
11013107.0,8857041901.0,3.0,6188030106.0,2.0,2.6699999999999999,8.9000000000000004,53.0,4.0,1601.3,1993.0,6.0,12.0,GOA,"Hippoglossus stenolepis",Cancridea,0.0,5.0,C,2.0,,90.0,199301.0,33.0,54.219999999999999,-165.19999999999999,68.0,68.0,9.0,6.2000000000000002,5.0999999999999996,610.0,58-46,"1993-06-12 00:00:00"
11013107.0,8857041901.0,3.0,6183060000.0,1.0,3.5600000000000001,8.9000000000000004,53.0,4.0,1601.3,1993.0,6.0,12.0,GOA,"Hippoglossus stenolepis",Paguridae,0.0,5.0,C,2.0,,90.0,199301.0,33.0,54.219999999999999,-165.19999999999999,68.0,68.0,9.0,6.2000000000000002,5.0999999999999996,610.0,58-46,"1993-06-12 00:00:00"
11013107.0,8857041901.0,3.0,6187010200.0,1.0,2.6699999999999999,8.9000000000000004,53.0,4.0,1601.3,1993.0,6.0,12.0,GOA,"Hippoglossus stenolepis","Misc Majidae",0.0,5.0,C,2.0,,90.0,199301.0,33.0,54.219999999999999,-165.19999999999999,68.0,68.0,9.0,6.2000000000000002,5.0999999999999996,610.0,58-46,"1993-06-12 00:00:00"
11013107.0,8857041901.0,4.0,8170000000.0,2.0,20.100000000000001,20.100000000000001,49.0,4.0,1271.0999999999999,1993.0,6.0,12.0,GOA,"Hippoglossus stenolepis","Sea Cucumber",0.0,5.0,C,1.0,,90.0,199301.0,33.0,54.219999999999999,-165.19999999999999,68.0,68.0,9.0,6.2000000000000002,5.0999999999999996,610.0,58-46,"1993-06-12 00:00:00"
11013107.0,8857041901.0,5.0,6188030106.0,2.0,5.625,22.5,56.0,4.0,1950.7,1993.0,6.0,12.0,GOA,"Hippoglossus stenolepis",Cancridea,0.0,5.0,C,2.0,,90.0,199301.0,33.0,54.219999999999999,-165.19999999999999,68.0,68.0,9.0,6.2000000000000002,5.0999999999999996,610.0,58-46,"1993-06-12 00:00:00"
11009976.0,8857041901.0,1.0,0.0,,0.0,0.0,86.0,1.0,7775.8000000000002,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis",Empty,0.0,1.0,,1.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,2.0,0.0,,0.0,0.0,93.0,1.0,10003.700000000001,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis",Empty,0.0,1.0,,1.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,3.0,8791030701.0,1.0,2.2999999999999998,2.2999999999999998,70.0,3.0,4007.9000000000001,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,5.0,7,1.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,4.0,8791030401.0,1.0,1212.8,1212.8,155.0,7.0,75003.199999999997,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Pacific Cod",0.0,4.0,8,2.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,5.0,6187010302.0,2.0,113.376,472.39999999999998,78.0,6.0,6397.8999999999996,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Tanner Crab",0.0,5.0,7,2.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,5.0,6183060000.0,1.0,18.896000000000001,472.39999999999998,78.0,6.0,6397.8999999999996,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis",Paguridae,0.0,5.0,C,2.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,5.0,6187010302.0,3.0,340.12799999999999,472.39999999999998,78.0,6.0,6397.8999999999996,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Tanner Crab",0.0,5.0,8,2.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,6.0,8826010100.0,1.0,157.40000000000001,157.40000000000001,90.0,6.0,10685.799999999999,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis",Sebastes,0.0,2.0,C,2.0,9,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,7.0,8791030701.0,1.0,85.289000000000001,501.69999999999999,105.0,7.0,18568.700000000001,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,2.0,8,2.0,9,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,7.0,8857040102.0,1.0,416.411,501.69999999999999,105.0,7.0,18568.700000000001,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Arrowtooth flounder",0.0,4.0,7,2.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,8.0,8791030701.0,4.0,996.79999999999995,996.79999999999995,132.0,7.0,42172.599999999999,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,3.0,8,2.0,9,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,9.0,8791030701.0,1.0,671.29999999999995,671.29999999999995,93.0,7.0,10003.700000000001,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,4.0,8,1.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,10.0,6187010302.0,1.0,55.292999999999999,1843.0999999999999,119.0,7.0,29082.299999999999,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Tanner Crab",0.0,4.0,8,2.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11014702.0,8857041901.0,7.0,5100000000.0,2.0,6.9539999999999997,115.90000000000001,75.0,5.0,5558.8000000000002,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis",Gastropod,0.0,4.0,C,2.0,,90.0,199301.0,129.0,56.380000000000003,-157.68000000000001,172.0,172.0,18.0,8.9000000000000004,5.5,620.0,149-97,"1993-07-05 00:00:00"
11014702.0,8857041901.0,8.0,6187010302.0,2.0,36.378,606.29999999999995,85.0,7.0,8706.2000000000007,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis","Tanner Crab",0.0,5.0,7,2.0,,90.0,199301.0,129.0,56.380000000000003,-157.68000000000001,172.0,172.0,18.0,8.9000000000000004,5.5,620.0,149-97,"1993-07-05 00:00:00"
11009976.0,8857041901.0,10.0,8857040102.0,1.0,755.67100000000005,1843.0999999999999,119.0,7.0,29082.299999999999,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Arrowtooth flounder",0.0,4.0,7,2.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,10.0,8791030401.0,1.0,884.68799999999999,1843.0999999999999,119.0,7.0,29082.299999999999,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Pacific Cod",0.0,4.0,8,2.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,10.0,8735000000.0,1.0,147.44800000000001,1843.0999999999999,119.0,7.0,29082.299999999999,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Misc Teleost",0.0,2.0,C,2.0,9,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11009976.0,8857041901.0,11.0,8791030701.0,1.0,1110.5,1110.5,105.0,7.0,18568.700000000001,1993.0,6.0,30.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,5.0,8,2.0,,90.0,199301.0,103.0,55.390000000000001,-158.49000000000001,148.0,148.0,13.0,9.8000000000000007,5.0,620.0,139-74,"1993-06-30 00:00:00"
11010193.0,8857041901.0,1.0,6183060000.0,3.0,21.800000000000001,21.800000000000001,52.0,4.0,1539.2,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis",Paguridae,0.0,3.0,C,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,2.0,0.0,,0.0,0.0,64.0,1.0,3003.4000000000001,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis",Empty,0.0,1.0,,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,3.0,5708000000.0,1.0,0.34499999999999997,6.9000000000000004,49.0,3.0,1271.0999999999999,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis",Octopoda,0.0,3.0,C,1.0,C,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,3.0,5100000000.0,1.0,0.34499999999999997,6.9000000000000004,49.0,3.0,1271.0999999999999,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis",Gastropod,0.0,4.0,C,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,3.0,6183060000.0,1.0,6.21,6.9000000000000004,49.0,3.0,1271.0999999999999,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis",Paguridae,0.0,3.0,C,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,4.0,8791030701.0,1.0,4.0,4.0,74.0,3.0,4793.1000000000004,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,3.0,C,1.0,9,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,5.0,6183060000.0,1.0,2.1000000000000001,2.1000000000000001,53.0,3.0,1636.5,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis",Paguridae,0.0,3.0,C,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,6.0,0.0,,0.0,0.0,79.0,1.0,5916.1000000000004,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis",Empty,0.0,1.0,,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,7.0,6187010200.0,1.0,1.3,1.3,68.0,3.0,3912.5,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis","Misc Majidae",0.0,5.0,C,2.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,8.0,6187010302.0,2.0,4.2549999999999999,18.5,52.0,4.0,1539.2,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis","Tanner Crab",0.0,4.0,7,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,8.0,5100000000.0,1.0,1.2949999999999999,18.5,52.0,4.0,1539.2,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis",Gastropod,0.0,4.0,C,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,8.0,6183060000.0,2.0,12.949999999999999,18.5,52.0,4.0,1539.2,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis",Paguridae,0.0,4.0,C,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,9.0,8791030701.0,1.0,780.89999999999998,780.89999999999998,87.0,7.0,8070.6999999999998,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,4.0,8,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11010193.0,8857041901.0,10.0,8791030701.0,2.0,886.39999999999998,886.39999999999998,113.0,7.0,18729.400000000001,1993.0,7.0,1.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,3.0,8,1.0,,90.0,199301.0,108.0,55.560000000000002,-158.96000000000001,99.0,99.0,13.0,9.0,5.5,620.0,134-78,"1993-07-01 00:00:00"
11013416.0,8857041901.0,2.0,6153010103.0,2.0,0.10000000000000001,0.48999999999999999,18.0,4.0,50.600000000000001,1990.0,8.0,12.0,GOA,"Hippoglossus stenolepis",Mysidacea,7.0,4.0,C,1.0,,19.0,199001.0,240.0,58.630000000000003,-153.49000000000001,35.0,35.0,18.0,,,630.0,200-146,"1990-08-12 00:00:00"
11013416.0,8857041901.0,3.0,6183060200.0,1.0,0.18099999999999999,0.80000000000000004,19.0,5.0,40.5,1990.0,8.0,12.0,GOA,"Hippoglossus stenolepis",Paguridae,7.0,5.0,C,2.0,,19.0,199001.0,240.0,58.630000000000003,-153.49000000000001,35.0,35.0,18.0,,,630.0,200-146,"1990-08-12 00:00:00"
11013416.0,8857041901.0,3.0,6179229900.0,2.0,0.17699999999999999,0.80000000000000004,19.0,5.0,40.5,1990.0,8.0,12.0,GOA,"Hippoglossus stenolepis","Crangonidae (shrimp)",7.0,4.0,C,2.0,,19.0,199001.0,240.0,58.630000000000003,-153.49000000000001,35.0,35.0,18.0,,,630.0,200-146,"1990-08-12 00:00:00"
11013416.0,8857041901.0,3.0,6179180100.0,3.0,0.027,0.80000000000000004,19.0,5.0,40.5,1990.0,8.0,12.0,GOA,"Hippoglossus stenolepis","Pandalidae (shrimp)",7.0,4.0,C,2.0,,19.0,199001.0,240.0,58.630000000000003,-153.49000000000001,35.0,35.0,18.0,,,630.0,200-146,"1990-08-12 00:00:00"
11010208.0,8857041901.0,5.0,6179180000.0,1.0,4.4969999999999999,449.69999999999999,105.0,6.0,14786.1,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis","Pandalidae (shrimp)",0.0,5.0,C,1.0,,90.0,199301.0,127.0,56.420000000000002,-158.03,187.0,187.0,11.0,9.5999999999999996,5.5,620.0,145-98,"1993-07-05 00:00:00"
11010208.0,8857041901.0,5.0,8791030701.0,1.0,445.20299999999997,449.69999999999999,105.0,6.0,14786.1,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,3.0,8,1.0,,90.0,199301.0,127.0,56.420000000000002,-158.03,187.0,187.0,11.0,9.5999999999999996,5.5,620.0,145-98,"1993-07-05 00:00:00"
11010208.0,8857041901.0,6.0,8791030701.0,4.0,504.60000000000002,504.60000000000002,92.0,6.0,9661.5,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis","Walleye pollock",0.0,3.0,7,1.0,9,90.0,199301.0,127.0,56.420000000000002,-158.03,187.0,187.0,11.0,9.5999999999999996,5.5,620.0,145-98,"1993-07-05 00:00:00"
11014702.0,8857041901.0,1.0,6188030106.0,1.0,1.0,1.0,48.0,3.0,1189.5,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis",Cancridea,0.0,4.0,C,1.0,,90.0,199301.0,129.0,56.380000000000003,-157.68000000000001,172.0,172.0,18.0,8.9000000000000004,5.5,620.0,149-97,"1993-07-05 00:00:00"
11014702.0,8857041901.0,2.0,0.0,,0.0,0.0,86.0,1.0,7775.8000000000002,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis",Empty,0.0,1.0,,1.0,,90.0,199301.0,129.0,56.380000000000003,-157.68000000000001,172.0,172.0,18.0,8.9000000000000004,5.5,620.0,149-97,"1993-07-05 00:00:00"
11014702.0,8857041901.0,3.0,0.0,,0.0,0.0,101.0,1.0,16155.4,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis",Empty,0.0,1.0,,2.0,,90.0,199301.0,129.0,56.380000000000003,-157.68000000000001,172.0,172.0,18.0,8.9000000000000004,5.5,620.0,149-97,"1993-07-05 00:00:00"
11014702.0,8857041901.0,4.0,8831020000.0,1.0,9.8879999999999999,10.300000000000001,74.0,4.0,4793.1000000000004,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis",Cottid,0.0,3.0,C,1.0,,90.0,199301.0,129.0,56.380000000000003,-157.68000000000001,172.0,172.0,18.0,8.9000000000000004,5.5,620.0,149-97,"1993-07-05 00:00:00"
11014702.0,8857041901.0,4.0,5708000000.0,2.0,0.41199999999999998,10.300000000000001,74.0,4.0,4793.1000000000004,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis",Octopoda,0.0,3.0,C,1.0,C,90.0,199301.0,129.0,56.380000000000003,-157.68000000000001,172.0,172.0,18.0,8.9000000000000004,5.5,620.0,149-97,"1993-07-05 00:00:00"
11014702.0,8857041901.0,5.0,8857000000.0,1.0,30.800000000000001,30.800000000000001,104.0,4.0,17942.599999999999,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis","Misc Flatfish",0.0,4.0,C,2.0,9,90.0,199301.0,129.0,56.380000000000003,-157.68000000000001,172.0,172.0,18.0,8.9000000000000004,5.5,620.0,149-97,"1993-07-05 00:00:00"
11014702.0,8857041901.0,6.0,6187010302.0,5.0,135.102,204.69999999999999,103.0,6.0,17331.799999999999,1993.0,7.0,5.0,GOA,"Hippoglossus stenolepis","Tanner Crab",0.0,5.0,7,2.0,,90.0,199301.0,129.0,56.380000000000003,-157.68000000000001,172.0,172.0,18.0,8.9000000000000004,5.5,620.0,149-97,"1993-07-05 00:00:00"
